Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8234,CA-2024-108233,2024-06-07,2024-06-09,Second Class,HR-14830,Harold Ryan,Corporate,United States,Denver,Colorado,80201,West,Fur-Boo-10002762,Furniture,Bookcases,Industrial Metal & Wood Bookshelf,1003.76,5,0.0,3.39
8235,CA-2025-108234,2025-11-26,2025-12-01,Standard Class,PK-19075,Pete Kriz,Corporate,United States,Indianapolis,Indiana,46201,Central,Off-Art-10006791,Office Supplies,Art,Acrylic Paint Set 24 Colors,29.96,1,0.2,6.79
8236,CA-2026-108235,2026-06-08,2026-06-10,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Boston,Massachusetts,02101,East,Fur-Fur-10006107,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,63.25,2,0.2,-7.07
8237,CA-2024-108236,2024-06-29,2024-07-03,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Atlanta,Georgia,30301,South,Off-App-10005281,Office Supplies,Appliances,Keurig K-Mini Single Serve Coffee Maker,171.19,3,0.2,-4.96
8238,CA-2025-108237,2025-08-18,2025-08-21,Same Day,AG-10270,Alejandro Grove,Consumer,United States,New York City,New York,10001,East,Off-Art-10004226,Office Supplies,Art,Acrylic Paint Set 24 Colors,18.25,1,0.0,3.17
8239,CA-2025-108238,2025-02-12,2025-02-14,Second Class,DN-13690,Duane Noonan,Consumer,United States,Philadelphia,Pennsylvania,19101,East,Tec-Cop-10005587,Technology,Copiers,Canon imageCLASS Wireless Printer,799.95,4,0.1,15.88
8240,CA-2024-108239,2024-04-19,2024-04-22,Second Class,ZD-21925,Zuschlich Donavan,Corporate,United States,Los Angeles,California,90001,West,Tec-Acc-10002655,Technology,Accessories,Anker 511 USB-C Charger,16.85,1,0.2,0.42
8241,CA-2025-108240,2025-02-13,2025-02-16,Second Class,KB-16585,Ken Black,Corporate,United States,Denver,Colorado,80201,West,Off-Art-10002080,Office Supplies,Art,Fiskars Precision Scissors 8-Inch,17.99,2,0.0,-1.77
8242,CA-2024-108241,2024-11-26,2024-11-27,Same Day,CG-12520,Claire Gute,Consumer,United States,Phoenix,Arizona,85001,West,Fur-Tab-10004256,Furniture,Tables,Solid Oak Dining Table,1383.63,1,0.0,447.48
8243,CA-2024-108242,2024-01-08,2024-01-10,Second Class,GH-14485,Gene Hale,Corporate,United States,Los Angeles,California,90001,West,Tec-Pho-10008363,Technology,Phones,Apple iPhone 15 Pro,833.77,1,0.0,22.27
8244,CA-2026-108243,2026-01-18,2026-01-22,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Seattle,Washington,98101,West,Off-App-10006224,Office Supplies,Appliances,Compact Countertop Microwave 0.7 Cu Ft,521.41,8,0.0,-24.42
8245,CA-2026-108244,2026-01-20,2026-01-22,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Columbus,Ohio,43201,Central,Tec-Acc-10006295,Technology,Accessories,Samsung T7 Shield 2TB SSD,227.61,2,0.1,9.21
8246,CA-2025-108245,2025-11-16,2025-11-20,Standard Class,SN-20785,Steve Nguyen,Home Office,United States,San Jose,California,95101,West,Fur-Fur-10008460,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,62.38,1,0.0,23.79
8247,CA-2026-108246,2026-05-16,2026-05-19,Second Class,LC-16885,Linda Cazaress,Home Office,United States,Austin,Texas,78701,Central,Tec-Cop-10007529,Technology,Copiers,Brother Monochrome Laser Printer,612.96,3,0.0,144.77
8248,CA-2024-108247,2024-05-08,2024-05-12,Standard Class,ZD-21925,Zuschlich Donavan,Corporate,United States,Chicago,Illinois,60601,Central,Off-Pap-10008997,Office Supplies,Paper,Heavyweight Cardstock Paper 100 Sheets,28.72,2,0.0,5.23
8249,CA-2024-108248,2024-02-15,2024-02-17,Second Class,KB-16585,Ken Black,Corporate,United States,Denver,Colorado,80201,West,Fur-Boo-10005308,Furniture,Bookcases,Industrial Metal & Wood Bookshelf,249.07,2,0.2,-98.28
8250,CA-2025-108249,2025-11-12,2025-11-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Phoenix,Arizona,85001,West,Off-Pap-10008428,Office Supplies,Paper,Heavyweight Cardstock Paper 100 Sheets,100.55,5,0.0,36.04
8251,CA-2025-108250,2025-09-02,2025-09-05,First Class,DN-13690,Duane Noonan,Consumer,United States,Jacksonville,Florida,32201,South,Fur-Tab-10001283,Furniture,Tables,Industrial Writing Desk,124.18,1,0.0,6.23
8252,CA-2025-108251,2025-01-02,2025-01-05,First Class,AA-10315,Andrew Allen,Consumer,United States,Atlanta,Georgia,30301,South,Off-Bin-10001777,Office Supplies,Binders,Heavy Duty 3-Ring Binder 3-Pack,38.3,2,0.0,-1.58
8253,CA-2026-108252,2026-02-13,2026-02-16,First Class,EP-13915,Emily Phan,Consumer,United States,Dallas,Texas,75201,Central,Tec-Cop-10008321,Technology,Copiers,HP LaserJet Pro Multifunction,947.09,3,0.1,-40.72
8254,CA-2026-108253,2026-06-01,2026-06-04,Second Class,HR-14830,Harold Ryan,Corporate,United States,Chicago,Illinois,60601,Central,Fur-Cha-10002127,Furniture,Chairs,Herman Miller Aeron Chair,2002.31,2,0.3,-687.72
8255,CA-2024-108254,2024-12-18,2024-12-24,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98101,West,Tec-Mac-10006348,Technology,Machines,Lenovo ThinkPad X1 Carbon,1601.68,1,0.3,515.4
8256,CA-2025-108255,2025-12-22,2025-12-26,Standard Class,LC-16885,Linda Cazaress,Home Office,United States,Nashville,Tennessee,37201,South,Fur-Tab-10005986,Furniture,Tables,Solid Oak Dining Table,839.93,1,0.3,37.88
8257,CA-2026-108256,2026-01-19,2026-01-23,Standard Class,LC-16885,Linda Cazaress,Home Office,United States,New York City,New York,10001,East,Tec-Acc-10007796,Technology,Accessories,Anker 511 USB-C Charger,71.77,4,0.0,-1.17
8258,CA-2026-108257,2026-03-12,2026-03-14,First Class,IM-15055,Irene Maddox,Consumer,United States,San Diego,California,92101,West,Off-Bin-10003752,Office Supplies,Binders,Heavy Duty 3-Ring Binder 3-Pack,22.92,1,0.0,3.52
8259,CA-2024-108258,2024-01-07,2024-01-10,Second Class,RB-19705,Raymond Buch,Consumer,United States,Phoenix,Arizona,85001,West,Tec-Cop-10007383,Technology,Copiers,Brother Monochrome Laser Printer,300.87,2,0.1,-42.2
8260,CA-2024-108259,2024-03-31,2024-04-03,First Class,DN-13690,Duane Noonan,Consumer,United States,Austin,Texas,78701,Central,Off-Art-10005551,Office Supplies,Art,Fiskars Precision Scissors 8-Inch,73.48,6,0.0,8.0
8261,CA-2024-108260,2024-11-26,2024-11-30,Standard Class,SN-20785,Steve Nguyen,Home Office,United States,Houston,Texas,77001,Central,Tec-Cop-10002751,Technology,Copiers,Canon imageCLASS Wireless Printer,1804.49,4,0.0,810.45
8262,CA-2024-108261,2024-06-09,2024-06-12,Same Day,AG-10270,Alejandro Grove,Consumer,United States,San Antonio,Texas,78201,Central,Tec-Pho-10003699,Technology,Phones,Apple iPhone 15 Pro,1919.56,2,0.0,529.28
8263,CA-2026-108262,2026-04-26,2026-05-01,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,San Antonio,Texas,78201,Central,Tec-Cop-10003280,Technology,Copiers,Canon imageCLASS Wireless Printer,283.0,1,0.1,66.98
8264,CA-2024-108263,2024-10-15,2024-10-17,First Class,CG-12520,Claire Gute,Consumer,United States,San Jose,California,95101,West,Off-Pap-10001157,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,33.87,4,0.0,3.4
8265,CA-2025-108264,2025-07-31,2025-08-03,Same Day,CG-12520,Claire Gute,Consumer,United States,Chicago,Illinois,60601,Central,Off-Pap-10001340,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,12.86,2,0.1,1.98
8266,CA-2024-108265,2024-01-28,2024-02-01,Standard Class,CG-12520,Claire Gute,Consumer,United States,New York City,New York,10001,East,Fur-Fur-10007623,Furniture,Furnishings,Acoustic Desk Divider Partition,63.33,1,0.1,-23.34
8267,CA-2026-108266,2026-04-27,2026-04-29,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Indianapolis,Indiana,46201,Central,Off-App-10002664,Office Supplies,Appliances,Dyson Pure Cool Air Purifier Fan,1990.96,5,0.0,421.38
8268,CA-2025-108267,2025-02-20,2025-02-22,Second Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10001,East,Tec-Acc-10007442,Technology,Accessories,Logitech MX Master 3S Mouse,261.11,3,0.0,43.86
8269,CA-2026-108268,2026-02-23,2026-02-26,Second Class,HR-14830,Harold Ryan,Corporate,United States,Nashville,Tennessee,37201,South,Off-Pap-10006047,Office Supplies,Paper,Premium Multipurpose Copy Paper Case,177.67,4,0.0,-15.85
8270,CA-2025-108269,2025-10-26,2025-10-29,First Class,GH-14485,Gene Hale,Corporate,United States,San Antonio,Texas,78201,Central,Tec-Mac-10003524,Technology,Machines,Dell XPS 15 Laptop,9497.87,6,0.1,1381.75
8271,CA-2024-108270,2024-03-26,2024-03-28,First Class,EP-13915,Emily Phan,Consumer,United States,Miami,Florida,33101,South,Fur-Cha-10008780,Furniture,Chairs,Ergonomic Mesh Office Chair,746.07,3,0.0,7.6
8272,CA-2025-108271,2025-07-25,2025-07-28,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Houston,Texas,77001,Central,Fur-Fur-10008068,Furniture,Furnishings,Acoustic Desk Divider Partition,65.28,1,0.0,9.4
8273,CA-2025-108272,2025-11-27,2025-12-02,Standard Class,IM-15055,Irene Maddox,Consumer,United States,San Diego,California,92101,West,Off-App-10004253,Office Supplies,Appliances,Keurig K-Mini Single Serve Coffee Maker,92.43,1,0.1,31.77
8274,CA-2024-108273,2024-05-01,2024-05-03,Second Class,ZD-21925,Zuschlich Donavan,Corporate,United States,San Diego,California,92101,West,Tec-Acc-10001778,Technology,Accessories,Anker 511 USB-C Charger,114.96,5,0.0,33.58
8275,CA-2026-108274,2026-01-26,2026-01-31,Standard Class,IM-15055,Irene Maddox,Consumer,United States,San Diego,California,92101,West,Fur-Boo-10004394,Furniture,Bookcases,Corner Ladder Shelf,119.05,2,0.0,-34.27
8276,CA-2026-108275,2026-05-06,2026-05-09,Second Class,LF-17185,Liz Flachtemeier,Consumer,United States,Seattle,Washington,98101,West,Tec-Pho-10007836,Technology,Phones,OnePlus 12,3138.56,4,0.1,734.54
8277,CA-2026-108276,2026-04-22,2026-04-25,First Class,HR-14830,Harold Ryan,Corporate,United States,Jacksonville,Florida,32201,South,Off-Art-10007922,Office Supplies,Art,Acrylic Paint Set 24 Colors,25.93,1,0.0,3.64
8278,CA-2026-108277,2026-06-07,2026-06-11,Standard Class,GH-14485,Gene Hale,Corporate,United States,Indianapolis,Indiana,46201,Central,Fur-Cha-10007666,Furniture,Chairs,Ergonomic Mesh Office Chair,2145.07,10,0.1,-160.85
8279,CA-2025-108278,2025-04-23,2025-04-25,Second Class,RB-19705,Raymond Buch,Consumer,United States,Los Angeles,California,90001,West,Off-Pap-10006880,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,8.34,1,0.0,1.91
8280,CA-2025-108279,2025-07-04,2025-07-11,Standard Class,SN-20785,Steve Nguyen,Home Office,United States,San Diego,California,92101,West,Off-Art-10008517,Office Supplies,Art,Professional Sketchbook 2-Pack,58.75,4,0.0,8.35
8281,CA-2024-108280,2024-02-20,2024-02-24,Standard Class,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75201,Central,Tec-Cop-10005194,Technology,Copiers,Brother Monochrome Laser Printer,131.92,1,0.2,-41.2
8282,CA-2025-108281,2025-05-30,2025-06-03,Standard Class,IM-15055,Irene Maddox,Consumer,United States,Charlotte,North Carolina,28201,South,Tec-Cop-10004792,Technology,Copiers,Brother Monochrome Laser Printer,1707.59,8,0.0,319.31
8283,CA-2024-108282,2024-04-06,2024-04-09,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Phoenix,Arizona,85001,West,Fur-Cha-10001235,Furniture,Chairs,Steelcase Gesture Office Chair,2296.31,2,0.2,-603.3
8284,CA-2025-108283,2025-03-18,2025-03-19,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Dallas,Texas,75201,Central,Off-Art-10008017,Office Supplies,Art,Acrylic Paint Set 24 Colors,112.01,5,0.0,24.84
8285,CA-2024-108284,2024-07-25,2024-07-28,Second Class,RB-19705,Raymond Buch,Consumer,United States,San Diego,California,92101,West,Tec-Acc-10003863,Technology,Accessories,Anker 511 USB-C Charger,49.78,2,0.0,7.84
8286,CA-2025-108285,2025-08-04,2025-08-10,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Dallas,Texas,75201,Central,Tec-Pho-10001195,Technology,Phones,Samsung Galaxy S24 Ultra,4381.81,5,0.0,1012.77
8287,CA-2026-108286,2026-02-08,2026-02-12,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Nashville,Tennessee,37201,South,Off-Pap-10009922,Office Supplies,Paper,Premium Multipurpose Copy Paper Case,56.63,2,0.3,-29.97
8288,CA-2024-108287,2024-02-09,2024-02-13,Standard Class,AA-10315,Andrew Allen,Consumer,United States,Houston,Texas,77001,Central,Off-Art-10009195,Office Supplies,Art,Professional Sketchbook 2-Pack,33.19,2,0.0,-1.96
8289,CA-2024-108288,2024-08-09,2024-08-11,Same Day,BH-11710,Brosina Hoffman,Consumer,United States,Charlotte,North Carolina,28201,South,Off-Bin-10005348,Office Supplies,Binders,Clear Sheet Protectors 200-Pack,71.85,5,0.0,8.65
8290,CA-2024-108289,2024-01-22,2024-01-25,Second Class,PK-19075,Pete Kriz,Corporate,United States,Austin,Texas,78701,Central,Fur-Boo-10004861,Furniture,Bookcases,Corner Ladder Shelf,62.74,1,0.1,-28.13
8291,CA-2024-108290,2024-09-22,2024-09-26,Standard Class,SN-20785,Steve Nguyen,Home Office,United States,Charlotte,North Carolina,28201,South,Fur-Cha-10001074,Furniture,Chairs,Ergonomic Mesh Office Chair,335.12,2,0.3,-137.96
8292,CA-2026-108291,2026-04-22,2026-04-23,Same Day,RB-19705,Raymond Buch,Consumer,United States,Columbus,Ohio,43201,Central,Off-Bin-10007463,Office Supplies,Binders,Clear Sheet Protectors 200-Pack,27.85,2,0.0,5.34
8293,CA-2026-108292,2026-04-30,2026-05-04,Standard Class,RP-19390,Roy Phan,Corporate,United States,Los Angeles,California,90001,West,Off-Bin-10002662,Office Supplies,Binders,Plastic Pocket Folders 10-Pack,20.63,2,0.0,2.42
8294,CA-2025-108293,2025-03-02,2025-03-06,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Philadelphia,Pennsylvania,19101,East,Tec-Acc-10009419,Technology,Accessories,Logitech MX Master 3S Mouse,103.84,1,0.0,20.43
8295,CA-2024-108294,2024-05-25,2024-05-28,First Class,PK-19075,Pete Kriz,Corporate,United States,Charlotte,North Carolina,28201,South,Fur-Tab-10003145,Furniture,Tables,Minimalist Glass Coffee Table,378.37,2,0.1,-24.04
8296,CA-2024-108295,2024-06-28,2024-07-02,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Los Angeles,California,90001,West,Fur-Cha-10008012,Furniture,Chairs,Secretlab TITAN Evo Gaming Chair,319.13,1,0.4,-135.3
8297,CA-2025-108296,2025-07-20,2025-07-22,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Boston,Massachusetts,02101,East,Off-App-10006892,Office Supplies,Appliances,Mini Fridge with Freezer 3.2 Cu Ft,376.56,4,0.3,-55.86
8298,CA-2025-108297,2025-09-26,2025-09-29,Same Day,DN-13690,Duane Noonan,Consumer,United States,Dallas,Texas,75201,Central,Tec-Acc-10002924,Technology,Accessories,Logitech MX Master 3S Mouse,69.61,1,0.1,17.7
8299,CA-2026-108298,2026-02-16,2026-02-20,Standard Class,AA-10315,Andrew Allen,Consumer,United States,New York City,New York,10001,East,Fur-Cha-10002398,Furniture,Chairs,Ergonomic Mesh Office Chair,201.42,1,0.0,-36.71
8300,CA-2025-108299,2025-04-28,2025-05-01,Second Class,IM-15055,Irene Maddox,Consumer,United States,Nashville,Tennessee,37201,South,Tec-Acc-10004354,Technology,Accessories,Apple AirPods Pro (2nd Gen),691.69,3,0.1,122.37
8301,CA-2026-108300,2026-06-02,2026-06-04,Same Day,RB-19705,Raymond Buch,Consumer,United States,San Antonio,Texas,78201,Central,Fur-Tab-10008414,Furniture,Tables,Industrial Writing Desk,451.96,4,0.3,-131.23
8302,CA-2026-108301,2026-03-02,2026-03-06,Standard Class,RP-19390,Roy Phan,Corporate,United States,Dallas,Texas,75201,Central,Off-Pap-10003758,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,9.38,1,0.0,1.61
8303,CA-2025-108302,2025-12-27,2025-12-30,Second Class,LF-17185,Liz Flachtemeier,Consumer,United States,Los Angeles,California,90001,West,Off-App-10006759,Office Supplies,Appliances,Mini Fridge with Freezer 3.2 Cu Ft,556.94,3,0.1,190.83
8304,CA-2024-108303,2024-11-05,2024-11-09,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Miami,Florida,33101,South,Tec-Acc-10004361,Technology,Accessories,Samsung T7 Shield 2TB SSD,1144.47,5,0.0,477.69
8305,CA-2026-108304,2026-01-12,2026-01-13,Same Day,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94101,West,Fur-Fur-10004644,Furniture,Furnishings,LED Desk Lamp with USB Charger,25.44,1,0.0,-1.77
8306,CA-2024-108305,2024-11-21,2024-11-23,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Phoenix,Arizona,85001,West,Tec-Pho-10005428,Technology,Phones,OnePlus 12,977.01,1,0.1,406.79
8307,CA-2026-108306,2026-03-11,2026-03-17,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Jose,California,95101,West,Tec-Pho-10005527,Technology,Phones,OnePlus 12,1472.35,2,0.1,182.17
8308,CA-2026-108307,2026-01-04,2026-01-06,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Miami,Florida,33101,South,Fur-Tab-10008595,Furniture,Tables,Minimalist Glass Coffee Table,522.57,3,0.0,-90.97
8309,CA-2024-108308,2024-10-16,2024-10-20,Standard Class,EP-13915,Emily Phan,Consumer,United States,Indianapolis,Indiana,46201,Central,Off-Art-10005007,Office Supplies,Art,Dual Tip Brush Marker Pens 72-Color Set,26.8,1,0.3,-3.28
8310,CA-2025-108309,2025-07-20,2025-07-23,Second Class,PK-19075,Pete Kriz,Corporate,United States,San Jose,California,95101,West,Tec-Mac-10001447,Technology,Machines,Apple MacBook Pro 16 M3,1481.84,1,0.2,223.79
8311,CA-2025-108310,2025-07-22,2025-07-27,Standard Class,IM-15055,Irene Maddox,Consumer,United States,Columbus,Ohio,43201,Central,Off-Art-10006529,Office Supplies,Art,Acrylic Paint Set 24 Colors,78.24,4,0.0,8.88
8312,CA-2025-108311,2025-09-12,2025-09-18,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,San Jose,California,95101,West,Tec-Pho-10001662,Technology,Phones,Apple iPhone 15 Pro,3812.59,5,0.0,843.39
8313,CA-2026-108312,2026-01-15,2026-01-19,Standard Class,EP-13915,Emily Phan,Consumer,United States,Denver,Colorado,80201,West,Fur-Tab-10004028,Furniture,Tables,Industrial Writing Desk,349.84,3,0.0,-65.95
8314,CA-2025-108313,2025-11-09,2025-11-12,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Los Angeles,California,90001,West,Tec-Pho-10002732,Technology,Phones,Apple iPhone 15 Pro,2571.75,2,0.0,1253.39
8315,CA-2024-108314,2024-12-04,2024-12-07,Second Class,DN-13690,Duane Noonan,Consumer,United States,Denver,Colorado,80201,West,Off-App-10004355,Office Supplies,Appliances,Compact Countertop Microwave 0.7 Cu Ft,483.22,4,0.1,155.19
8316,CA-2025-108315,2025-01-03,2025-01-08,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Chicago,Illinois,60601,Central,Off-Art-10005046,Office Supplies,Art,Dual Tip Brush Marker Pens 72-Color Set,31.38,1,0.0,-3.92
8317,CA-2024-108316,2024-02-15,2024-02-16,Same Day,LF-17185,Liz Flachtemeier,Consumer,United States,Columbus,Ohio,43201,Central,Tec-Acc-10008565,Technology,Accessories,Samsung T7 Shield 2TB SSD,891.33,7,0.0,10.88
8318,CA-2024-108317,2024-04-14,2024-04-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Philadelphia,Pennsylvania,19101,East,Fur-Fur-10007308,Furniture,Furnishings,LED Desk Lamp with USB Charger,63.73,2,0.0,3.22
8319,CA-2026-108318,2026-05-05,2026-05-08,Second Class,ZD-21925,Zuschlich Donavan,Corporate,United States,Columbus,Ohio,43201,Central,Tec-Acc-10005499,Technology,Accessories,Apple AirPods Pro (2nd Gen),1101.59,6,0.3,-56.11
8320,CA-2024-108319,2024-04-25,2024-04-30,Standard Class,SN-20785,Steve Nguyen,Home Office,United States,San Diego,California,92101,West,Tec-Acc-10001952,Technology,Accessories,Samsung T7 Shield 2TB SSD,339.58,2,0.0,114.23
8321,CA-2025-108320,2025-11-07,2025-11-09,Second Class,RB-19705,Raymond Buch,Consumer,United States,Columbus,Ohio,43201,Central,Tec-Mac-10005361,Technology,Machines,ASUS ROG Zephyrus G14,4587.98,2,0.0,2239.08
8322,CA-2024-108321,2024-10-03,2024-10-07,Standard Class,HR-14830,Harold Ryan,Corporate,United States,San Antonio,Texas,78201,Central,Fur-Fur-10006715,Furniture,Furnishings,Acoustic Desk Divider Partition,567.18,6,0.0,26.94
8323,CA-2025-108322,2025-06-21,2025-06-28,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Dallas,Texas,75201,Central,Fur-Boo-10007116,Furniture,Bookcases,5-Shelf Wood Bookcase,640.8,5,0.0,40.3
8324,CA-2024-108323,2024-08-07,2024-08-10,First Class,KB-16585,Ken Black,Corporate,United States,Denver,Colorado,80201,West,Off-App-10002218,Office Supplies,Appliances,Compact Countertop Microwave 0.7 Cu Ft,84.96,1,0.0,20.25
8325,CA-2025-108324,2025-07-13,2025-07-17,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Charlotte,North Carolina,28201,South,Fur-Boo-10003059,Furniture,Bookcases,5-Shelf Wood Bookcase,100.7,1,0.0,5.25
8326,CA-2026-108325,2026-03-21,2026-03-23,First Class,PK-19075,Pete Kriz,Corporate,United States,New York City,New York,10001,East,Fur-Cha-10006887,Furniture,Chairs,Herman Miller Aeron Chair,3257.47,2,0.0,332.96
8327,CA-2024-108326,2024-06-06,2024-06-08,Second Class,LF-17185,Liz Flachtemeier,Consumer,United States,Dallas,Texas,75201,Central,Fur-Boo-10007712,Furniture,Bookcases,Industrial Metal & Wood Bookshelf,1046.27,6,0.0,68.8
8328,CA-2024-108327,2024-12-08,2024-12-11,First Class,AG-10270,Alejandro Grove,Consumer,United States,Dallas,Texas,75201,Central,Tec-Mac-10009731,Technology,Machines,ASUS ROG Zephyrus G14,6519.09,3,0.0,2762.68
8329,CA-2024-108328,2024-04-17,2024-04-18,Same Day,GH-14485,Gene Hale,Corporate,United States,Jacksonville,Florida,32201,South,Off-Pap-10002521,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,42.97,6,0.2,2.49
8330,CA-2024-108329,2024-04-19,2024-04-21,Second Class,LC-16885,Linda Cazaress,Home Office,United States,Phoenix,Arizona,85001,West,Fur-Tab-10008349,Furniture,Tables,Solid Oak Dining Table,5098.75,6,0.0,324.17
8331,CA-2025-108330,2025-09-06,2025-09-11,Standard Class,HR-14830,Harold Ryan,Corporate,United States,San Francisco,California,94101,West,Off-Bin-10005713,Office Supplies,Binders,Heavy Duty 3-Ring Binder 3-Pack,16.95,1,0.1,2.37
8332,CA-2024-108331,2024-04-11,2024-04-16,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Miami,Florida,33101,South,Off-Pap-10005564,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,8.72,1,0.0,1.04
8333,CA-2026-108332,2026-06-11,2026-06-17,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Atlanta,Georgia,30301,South,Fur-Boo-10003942,Furniture,Bookcases,5-Shelf Wood Bookcase,482.35,4,0.0,55.43
8334,CA-2025-108333,2025-11-20,2025-11-23,First Class,IM-15055,Irene Maddox,Consumer,United States,Seattle,Washington,98101,West,Tec-Pho-10009350,Technology,Phones,Apple iPhone 15 Pro,2566.54,2,0.0,1314.67
8335,CA-2024-108334,2024-01-29,2024-01-31,Second Class,HR-14830,Harold Ryan,Corporate,United States,San Jose,California,95101,West,Fur-Tab-10003399,Furniture,Tables,Solid Oak Dining Table,1453.71,2,0.0,-259.29
8336,CA-2024-108335,2024-11-01,2024-11-04,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Jacksonville,Florida,32201,South,Off-Art-10004752,Office Supplies,Art,Acrylic Paint Set 24 Colors,73.04,2,0.0,31.16
8337,CA-2025-108336,2025-08-01,2025-08-04,Second Class,BH-11710,Brosina Hoffman,Consumer,United States,San Jose,California,95101,West,Off-App-10009555,Office Supplies,Appliances,Mini Fridge with Freezer 3.2 Cu Ft,321.24,3,0.1,30.81
8338,CA-2026-108337,2026-04-09,2026-04-13,Standard Class,LC-16885,Linda Cazaress,Home Office,United States,Columbus,Ohio,43201,Central,Off-App-10006618,Office Supplies,Appliances,Dyson Pure Cool Air Purifier Fan,729.59,2,0.0,166.8
8339,CA-2025-108338,2025-10-09,2025-10-11,Second Class,RP-19390,Roy Phan,Corporate,United States,Seattle,Washington,98101,West,Fur-Cha-10003010,Furniture,Chairs,Secretlab TITAN Evo Gaming Chair,2277.12,5,0.1,-340.57
8340,CA-2024-108339,2024-02-03,2024-02-05,Second Class,GH-14485,Gene Hale,Corporate,United States,Seattle,Washington,98101,West,Tec-Cop-10008963,Technology,Copiers,HP LaserJet Pro Multifunction,730.35,2,0.0,92.37
8341,CA-2025-108340,2025-02-11,2025-02-15,Standard Class,ZD-21925,Zuschlich Donavan,Corporate,United States,Dallas,Texas,75201,Central,Tec-Cop-10009380,Technology,Copiers,HP LaserJet Pro Multifunction,1419.24,4,0.0,224.59
8342,CA-2024-108341,2024-04-26,2024-04-28,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10001,East,Off-Art-10006193,Office Supplies,Art,Fiskars Precision Scissors 8-Inch,37.05,5,0.3,-7.2
8343,CA-2025-108342,2025-10-01,2025-10-04,First Class,GH-14485,Gene Hale,Corporate,United States,San Francisco,California,94101,West,Off-Bin-10001045,Office Supplies,Binders,Clear Sheet Protectors 200-Pack,14.96,1,0.0,1.59
8344,CA-2025-108343,2025-06-24,2025-06-28,Standard Class,KB-16585,Ken Black,Corporate,United States,Charlotte,North Carolina,28201,South,Tec-Cop-10009846,Technology,Copiers,Brother Monochrome Laser Printer,270.19,2,0.3,-37.88
8345,CA-2025-108344,2025-10-21,2025-10-25,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Houston,Texas,77001,Central,Fur-Cha-10004320,Furniture,Chairs,Ergonomic Mesh Office Chair,682.55,3,0.0,-1.69
8346,CA-2024-108345,2024-10-27,2024-10-29,Same Day,RB-19705,Raymond Buch,Consumer,United States,New York City,New York,10001,East,Off-Bin-10002060,Office Supplies,Binders,Heavy Duty 3-Ring Binder 3-Pack,125.53,7,0.1,0.03
8347,CA-2025-108346,2025-12-30,2026-01-02,Second Class,RP-19390,Roy Phan,Corporate,United States,Austin,Texas,78701,Central,Off-Pap-10006495,Office Supplies,Paper,Heavyweight Cardstock Paper 100 Sheets,37.54,2,0.0,14.64
